PaleoDB_taxon_no,taxon_name,phylum,class,order,family,fad_int,fad_age,lad_int,lad_age,size_ref,range_ref,log10_volume,log10_max_length
13778,Mexicoceras,Mollusca,Cephalopoda,Goniatitida,Cyclolobidae,Wordian,268.8,Capitanian,259.9,39,40,4.604892001,1.684216795
93149,Newellites,Mollusca,Cephalopoda,Goniatitida,Cyclolobidae,Wordian,268.8,Wordian,265.1,40,40,5.577136303,2.068486724
93130,Paratongluceras,Mollusca,Cephalopoda,Goniatitida,Cyclolobidae,Roadian,272.3,Wordian,265.1,40,40,4.452654157,1.624943649
,Shengocera,Mollusca,Cephalopoda,Goniatitida,Cyclolobidae,Roadian,272.3,Capitanian,259.9,40,40,4.007360665,1.508260306
13914,Timorites,Mollusca,Cephalopoda,Goniatitida,Cyclolobidae,Capitanian,265.1,Wuchiapingian,254.2,39,40,6.054531289,2.238497735
13915,Tongluceras,Mollusca,Cephalopoda,Goniatitida,Cyclolobidae,Artinskian,290.1,Artinskian,279.3,40,24,4.781360023,1.728777632
13935,Waagenoceras,Mollusca,Cephalopoda,Goniatitida,Cyclolobidae,Wordian,268.8,Capitanian,259.9,40,40,5.343564833,1.926342447
13724,Glassoceras,Mollusca,Cephalopoda,Goniatitida,Vidrioceratidae,Roadian,272.3,Roadian,268.8,40,40,4.48594618,1.596303802
93141,Martoceras,Mollusca,Cephalopoda,Goniatitida,Vidrioceratidae,Asselian,298.9,Wordian,265.1,40,40,4.372565349,1.616475514
13825,Peritrochia,Mollusca,Cephalopoda,Goniatitida,Vidrioceratidae,Roadian,272.3,Roadian,268.8,39,40,4.303948399,1.571941635
13847,Prostacheoceras,Mollusca,Cephalopoda,Goniatitida,Vidrioceratidae,Asselian,298.9,Wordian,265.1,40,40,4.770627004,1.776093749
13891,Stacheoceras,Mollusca,Cephalopoda,Goniatitida,Vidrioceratidae,Artinskian,290.1,Changhsingian,252.2,40,40,5.098884269,1.889021422
13908,Tabantalites,Mollusca,Cephalopoda,Goniatitida,Vidrioceratidae,Asselian,298.9,Sakmarian,290.1,40,40,3.338916443,1.296079888
13932,Vidrioceras,Mollusca,Cephalopoda,Goniatitida,Vidrioceratidae,Gzhelian,303.7,Artinskian,279.3,40,40,3.313065355,1.21360762
13619,Anthracoceras,Mollusca,Cephalopoda,Goniatitida,Anthracoceratidae,Serpukhovian,330.9,Moscovian,307,40,40,2.774030735,1.128076013
92973,Cathranoceras,Mollusca,Cephalopoda,Goniatitida,Anthracoceratidae,Bashkirian,323.2,Bashkirian,315.2,40,40,1.68690427,0.735997884
148237,Ningxiaceras,Mollusca,Cephalopoda,Goniatitida,Anthracoceratidae,Bashkirian,323.2,Bashkirian,315.2,40,40,3.197250567,1.284205068
13898,Sudeticeras,Mollusca,Cephalopoda,Goniatitida,Anthracoceratidae,Visean,346.7,Serpukhovian,323.2,40,40,3.873753093,1.533772058
13753,Kazakhoceras,Mollusca,Cephalopoda,Goniatitida,Berkhoceratidae,Visean,346.7,Serpukhovian,323.2,40,40,4.426706243,1.720737977
13620,Anthracoceratites,Mollusca,Cephalopoda,Goniatitida,Dimorphoceratidae,Bashkirian,323.2,Moscovian,307,40,40,2.477545966,1.018700499
13631,Asturoceras,Mollusca,Cephalopoda,Goniatitida,Dimorphoceratidae,Serpukhovian,330.9,Serpukhovian,323.2,40,40,3.5354878,1.38774566
13678,Dimorphoceras,Mollusca,Cephalopoda,Goniatitida,Dimorphoceratidae,Tournaisian,358.9,Visean,330.9,39,40,2.228656958,1.301464073
13726,Glyphiolobus,Mollusca,Cephalopoda,Goniatitida,Dimorphoceratidae,Visean,346.7,Bashkirian,315.2,40,40,1.040997692,0.482166071
13776,Metadimorphoceras,Mollusca,Cephalopoda,Goniatitida,Dimorphoceratidae,Serpukhovian,330.9,Serpukhovian,323.2,40,40,2.571953272,1.023389656
13808,Paradimorphoceras,Mollusca,Cephalopoda,Goniatitida,Dimorphoceratidae,Serpukhovian,330.9,Serpukhovian,323.2,40,40,1.916559219,0.790636962
13900,Sulcodimorphoceras,Mollusca,Cephalopoda,Goniatitida,Dimorphoceratidae,Serpukhovian,330.9,Serpukhovian,323.2,40,40,1.695481676,0.708024103
13921,Trizonoceras,Mollusca,Cephalopoda,Goniatitida,Dimorphoceratidae,Visean,346.7,Serpukhovian,323.2,40,40,2.618811365,1.067442843
13625,Arcanoceras,Mollusca,Cephalopoda,Goniatitida,Eogonioloboceratidae,Visean,346.7,Serpukhovian,323.2,40,40,2.576813403,1.105055783
,Eogoniolobeceras,Mollusca,Cephalopoda,Goniatitida,Eogonioloboceratidae,Visean,346.7,Serpukhovian,323.2,40,40,3.795111505,1.504334912
13636,Baschkirites,Mollusca,Cephalopoda,Goniatitida,Girtyoceratidae,Bashkirian,323.2,Bashkirian,315.2,40,40,3.123050887,1.32056168
81745,Calygirtyoceras,Mollusca,Cephalopoda,Goniatitida,Girtyoceratidae,Visean,346.7,Visean,330.9,40,40,4.149039506,1.568670978
92977,Cousteauceras,Mollusca,Cephalopoda,Goniatitida,Girtyoceratidae,Visean,346.7,Serpukhovian,323.2,40,40,2.791433036,1.134495856
92976,Edmooroceras,Mollusca,Cephalopoda,Goniatitida,Girtyoceratidae,Visean,346.7,Serpukhovian,323.2,40,40,3.533985468,1.427972714
13708,Eumorphoceras,Mollusca,Cephalopoda,Goniatitida,Girtyoceratidae,Serpukhovian,330.9,Serpukhovian,323.2,40,40,3.754708314,1.468273465
13722,Girtyoceras,Mollusca,Cephalopoda,Goniatitida,Girtyoceratidae,Visean,346.7,Serpukhovian,323.2,40,40,4.784267934,1.852479994
13739,Hudsonoceras,Mollusca,Cephalopoda,Goniatitida,Girtyoceratidae,Bashkirian,323.2,Bashkirian,315.2,40,40,2.552692546,1.080548489
13828,Peytonoceras,Mollusca,Cephalopoda,Goniatitida,Girtyoceratidae,Serpukhovian,330.9,Serpukhovian,323.2,40,40,1.904228516,0.844367519
13901,Sulcogirtyoceras,Mollusca,Cephalopoda,Goniatitida,Girtyoceratidae,Visean,346.7,Visean,330.9,40,40,3.718225758,1.476396827
92978,Sundernites,Mollusca,Cephalopoda,Goniatitida,Girtyoceratidae,Serpukhovian,330.9,Serpukhovian,323.2,40,40,2.287353773,0.916137983
92975,Torulites,Mollusca,Cephalopoda,Goniatitida,Girtyoceratidae,Visean,346.7,Visean,330.9,40,40,2.311838593,0.928824409
92979,Tumulites,Mollusca,Cephalopoda,Goniatitida,Girtyoceratidae,Serpukhovian,330.9,Serpukhovian,323.2,40,40,2.409019638,0.936647763
13939,Winchelloceras,Mollusca,Cephalopoda,Goniatitida,Girtyoceratidae,Tournaisian,358.9,Visean,330.9,40,40,3.171518762,1.286568734
,Cancelloceras (Cancelloceras),Mollusca,Cephalopoda,Goniatitida,Gastrioceratidae,Bashkirian,323.2,Bashkirian,315.2,40,40,3.222073815,1.293362555
,Cancelloceras (Crencelloceras),Mollusca,Cephalopoda,Goniatitida,Gastrioceratidae,Bashkirian,323.2,Bashkirian,315.2,40,40,3.090358501,1.244771761
148455,Cancelloceras (Monitoceras),Mollusca,Cephalopoda,Goniatitida,Gastrioceratidae,Bashkirian,323.2,Bashkirian,315.2,40,40,2.977970397,1.163757524
13719,Gastrioceras,Mollusca,Cephalopoda,Goniatitida,Gastrioceratidae,Bashkirian,323.2,Moscovian,307,39,40,5.042066464,1.88422877
13800,Owenoceras,Mollusca,Cephalopoda,Goniatitida,Gastrioceratidae,Moscovian,315.2,Moscovian,307,40,40,3.473813845,1.30952371
93027,Aclistoceras,Mollusca,Cephalopoda,Goniatitida,Glaphyritidae,Bashkirian,323.2,Moscovian,307,40,40,3.215389022,1.178874216
13660,Clistoceras,Mollusca,Cephalopoda,Goniatitida,Glaphyritidae,Moscovian,315.2,Moscovian,307,40,40,2.593153099,0.964774736
93021,Cryptotyloceras,Mollusca,Cephalopoda,Goniatitida,Glaphyritidae,Serpukhovian,330.9,Serpukhovian,323.2,40,40,3.322969356,1.232360712
93020,Eosyngastrioceras,Mollusca,Cephalopoda,Goniatitida,Glaphyritidae,Serpukhovian,330.9,Serpukhovian,323.2,40,40,3.81083648,1.406199424
13711,Euroceras,Mollusca,Cephalopoda,Goniatitida,Glaphyritidae,Serpukhovian,330.9,Serpukhovian,323.2,40,40,4.30288481,1.62572391
13716,Fayettevillea,Mollusca,Cephalopoda,Goniatitida,Glaphyritidae,Visean,346.7,Serpukhovian,323.2,40,40,3.892815045,1.466702896
13723,Glaphyrites,Mollusca,Cephalopoda,Goniatitida,Glaphyritidae,Serpukhovian,330.9,Serpukhovian,323.2,40,40,4.116045919,1.523399586
13751,Kardailites,Mollusca,Cephalopoda,Goniatitida,Glaphyritidae,Serpukhovian,330.9,Serpukhovian,323.2,40,40,3.508984648,1.331224781
93022,Oxiglaphyrites,Mollusca,Cephalopoda,Goniatitida,Glaphyritidae,Serpukhovian,330.9,Serpukhovian,323.2,40,40,3.365300749,1.263083481
13806,Paracravenoceras,Mollusca,Cephalopoda,Goniatitida,Glaphyritidae,Serpukhovian,330.9,Serpukhovian,323.2,40,40,3.511999603,1.296006669
13815,Paraschartymites,Mollusca,Cephalopoda,Goniatitida,Glaphyritidae,Bashkirian,323.2,Bashkirian,315.2,40,40,3.362565405,1.28645647
13832,Physematites,Mollusca,Cephalopoda,Goniatitida,Glaphyritidae,Bashkirian,323.2,Bashkirian,315.2,40,40,3.115703684,1.162165971
93017,Pseudofayettevillea,Mollusca,Cephalopoda,Goniatitida,Glaphyritidae,Serpukhovian,330.9,Serpukhovian,323.2,40,40,3.873281647,1.422382465
13869,Rhadinites,Mollusca,Cephalopoda,Goniatitida,Glaphyritidae,Serpukhovian,330.9,Serpukhovian,323.2,40,40,4.045301068,1.529114331
13872,Richardsonites,Mollusca,Cephalopoda,Goniatitida,Glaphyritidae,Serpukhovian,330.9,Serpukhovian,323.2,40,40,4.571756683,1.697665163
13875,Schartymites,Mollusca,Cephalopoda,Goniatitida,Glaphyritidae,Bashkirian,323.2,Bashkirian,315.2,40,40,4.235030743,1.551449998
13893,Stenoglaphyrites,Mollusca,Cephalopoda,Goniatitida,Glaphyritidae,Serpukhovian,330.9,Bashkirian,315.2,40,40,3.22527826,1.228143608
13895,Subitoceras,Mollusca,Cephalopoda,Goniatitida,Glaphyritidae,Bashkirian,323.2,Bashkirian,315.2,40,40,4.219089966,1.630020851
13906,Syngastrioceras,Mollusca,Cephalopoda,Goniatitida,Glaphyritidae,Serpukhovian,330.9,Moscovian,307,40,40,4.765118373,1.701481636
13945,Zephyroceras,Mollusca,Cephalopoda,Goniatitida,Glaphyritidae,Serpukhovian,330.9,Serpukhovian,323.2,40,40,4.478284093,1.756788199
93016,Zidadarites,Mollusca,Cephalopoda,Goniatitida,Glaphyritidae,Serpukhovian,330.9,Serpukhovian,323.2,40,40,3.01909551,1.236234863
93039,Aljezurites,Mollusca,Cephalopoda,Goniatitida,Homoceratidae,Bashkirian,323.2,Bashkirian,315.2,40,40,3.667062379,1.403463701
13637,Bashkortoceras,Mollusca,Cephalopoda,Goniatitida,Homoceratidae,Bashkirian,323.2,Bashkirian,315.2,40,40,3.486778908,1.317227349
13644,Bogdanoceras,Mollusca,Cephalopoda,Goniatitida,Homoceratidae,Bashkirian,323.2,Bashkirian,315.2,40,40,4.134437224,1.558948446
13649,Brevikites,Mollusca,Cephalopoda,Goniatitida,Homoceratidae,Bashkirian,323.2,Bashkirian,315.2,40,40,3.427977577,1.38774566
13673,Decorites,Mollusca,Cephalopoda,Goniatitida,Homoceratidae,Bashkirian,323.2,Bashkirian,315.2,40,40,3.108064146,1.244895334
13714,Fallacites,Mollusca,Cephalopoda,Goniatitida,Homoceratidae,Bashkirian,323.2,Bashkirian,315.2,40,40,3.830472542,1.479287316
13737,Homoceras,Mollusca,Cephalopoda,Goniatitida,Homoceratidae,Bashkirian,323.2,Bashkirian,315.2,40,40,3.40215301,1.263595261
13748,Isohomoceras,Mollusca,Cephalopoda,Goniatitida,Homoceratidae,Bashkirian,323.2,Bashkirian,315.2,40,40,3.17215907,1.202488317
13760,Kushanites,Mollusca,Cephalopoda,Goniatitida,Homoceratidae,Bashkirian,323.2,Bashkirian,315.2,40,40,3.143976057,1.246252312
13811,Parahomoceras,Mollusca,Cephalopoda,Goniatitida,Homoceratidae,Bashkirian,323.2,Bashkirian,315.2,40,40,3.200133375,1.182319527
13926,Umbetoceras,Mollusca,Cephalopoda,Goniatitida,Homoceratidae,Bashkirian,323.2,Bashkirian,315.2,40,40,3.281635505,1.212720154
13929,Vallites,Mollusca,Cephalopoda,Goniatitida,Homoceratidae,Bashkirian,323.2,Bashkirian,315.2,40,40,3.344948051,1.289142836
13607,Agastrioceras,Mollusca,Cephalopoda,Goniatitida,Reticuloceratidae,Bashkirian,323.2,Bashkirian,315.2,40,40,3.36635197,1.287054878
13615,Alurites,Mollusca,Cephalopoda,Goniatitida,Reticuloceratidae,Bashkirian,323.2,Bashkirian,315.2,40,40,2.861402968,1.166489318
91890,Aphantites,Mollusca,Cephalopoda,Goniatitida,Reticuloceratidae,Bashkirian,323.2,Bashkirian,315.2,40,40,3.654138985,1.414304688
13629,Arkanites,Mollusca,Cephalopoda,Goniatitida,Reticuloceratidae,Bashkirian,323.2,Bashkirian,315.2,40,40,4.22358549,1.567261692
13642,Bilinguites,Mollusca,Cephalopoda,Goniatitida,Reticuloceratidae,Bashkirian,323.2,Bashkirian,315.2,40,40,3.207606729,1.288025535
93044,Gaitherites,Mollusca,Cephalopoda,Goniatitida,Reticuloceratidae,Bashkirian,323.2,Bashkirian,315.2,40,40,2.711630102,1.054485377
13772,Marianoceras,Mollusca,Cephalopoda,Goniatitida,Reticuloceratidae,Bashkirian,323.2,Bashkirian,315.2,40,40,3.521032113,1.305781151
13774,Melvilloceras,Mollusca,Cephalopoda,Goniatitida,Reticuloceratidae,Bashkirian,323.2,Bashkirian,315.2,40,40,3.454770185,1.35564305
13830,Phillipsoceras,Mollusca,Cephalopoda,Goniatitida,Reticuloceratidae,Bashkirian,323.2,Bashkirian,315.2,40,40,3.24365307,1.272958377
13864,Quinnites,Mollusca,Cephalopoda,Goniatitida,Reticuloceratidae,Bashkirian,323.2,Bashkirian,315.2,40,40,3.827905347,1.445849914
,Reticuloceras (Reticuloceras),Mollusca,Cephalopoda,Goniatitida,Reticuloceratidae,Bashkirian,323.2,Bashkirian,315.2,40,40,3.400204202,1.359076226
13868,Retites,Mollusca,Cephalopoda,Goniatitida,Reticuloceratidae,Bashkirian,323.2,Bashkirian,315.2,40,40,3.120294182,1.228547005
13903,Surenites,Mollusca,Cephalopoda,Goniatitida,Reticuloceratidae,Bashkirian,323.2,Bashkirian,315.2,40,40,3.439334273,1.354876423
13910,Tectiretites,Mollusca,Cephalopoda,Goniatitida,Reticuloceratidae,Bashkirian,323.2,Bashkirian,315.2,40,40,4.720342248,1.757244151
93045,Ugamites,Mollusca,Cephalopoda,Goniatitida,Reticuloceratidae,Bashkirian,323.2,Bashkirian,315.2,40,40,2.821281466,1.145507171
13931,Verneuilites,Mollusca,Cephalopoda,Goniatitida,Reticuloceratidae,Bashkirian,323.2,Bashkirian,315.2,40,40,2.713070326,1.078778935
13674,Delepinoceras,Mollusca,Cephalopoda,Goniatitida,Delepinoceratidae,Serpukhovian,330.9,Serpukhovian,323.2,40,40,4.283310955,1.608686458
13681,Dombarites,Mollusca,Cephalopoda,Goniatitida,Delepinoceratidae,Visean,346.7,Serpukhovian,323.2,40,40,4.448237926,1.627365857
,Playgoniatites,Mollusca,Cephalopoda,Goniatitida,Delepinoceratidae,Visean,346.7,Serpukhovian,323.2,40,40,4.672095548,1.787531316
13846,Proshumardites,Mollusca,Cephalopoda,Goniatitida,Delepinoceratidae,Serpukhovian,330.9,Serpukhovian,323.2,40,40,2.885197687,1.169086357
92994,Arnsbergites,Mollusca,Cephalopoda,Goniatitida,Goniatitidae,Visean,346.7,Visean,330.9,40,40,3.841488989,1.420917946
13727,Goniatites,Mollusca,Cephalopoda,Goniatitida,Goniatitidae,Tournaisian,358.9,Visean,330.9,40,40,3.492328673,1.291195052
13734,Hibernicoceras,Mollusca,Cephalopoda,Goniatitida,Goniatitidae,Visean,346.7,Visean,330.9,40,40,3.537904687,1.310055738
13742,Hypergoniatites,Mollusca,Cephalopoda,Goniatitida,Goniatitidae,Visean,346.7,Serpukhovian,323.2,40,40,4.145579858,1.573799582
92996,Lusitanoceras,Mollusca,Cephalopoda,Goniatitida,Goniatitidae,Visean,346.7,Visean,330.9,40,40,4.661345943,1.824321125
13789,Neogoniatites,Mollusca,Cephalopoda,Goniatitida,Goniatitidae,Visean,346.7,Serpukhovian,323.2,40,40,4.453677249,1.640680153
92995,Paraglyphioceras,Mollusca,Cephalopoda,Goniatitida,Goniatitidae,Visean,346.7,Visean,330.9,40,40,4.111243311,1.621384028
87346,Progoniatites,Mollusca,Cephalopoda,Goniatitida,Goniatitidae,Tournaisian,358.9,Visean,330.9,40,40,3.479640082,1.33725954
13729,Gonioglyphioceras,Mollusca,Cephalopoda,Goniatitida,Gonioloboceratidae,Moscovian,315.2,Kasimovian,303.7,40,40,3.830970193,1.538070787
,Goniolobeceras,Mollusca,Cephalopoda,Goniatitida,Gonioloboceratidae,Bashkirian,323.2,Gzhelian,298.9,40,40,4.818372592,1.885191541
13731,Gonioloboceratoides,Mollusca,Cephalopoda,Goniatitida,Gonioloboceratidae,Moscovian,315.2,Moscovian,307,40,40,4.363920389,1.678336247
93070,Megatrochoceras,Mollusca,Cephalopoda,Goniatitida,Gonioloboceratidae,Bashkirian,323.2,Bashkirian,315.2,40,40,4.818500906,1.882296801
13775,Mescalites,Mollusca,Cephalopoda,Goniatitida,Gonioloboceratidae,Gzhelian,303.7,Asselian,295.5,40,40,4.378731217,1.704493697
93072,Okafujiceras,Mollusca,Cephalopoda,Goniatitida,Gonioloboceratidae,Bashkirian,323.2,Bashkirian,315.2,40,40,4.199706371,1.706632451
13683,Donetzoceras,Mollusca,Cephalopoda,Goniatitida,Wiedeyoceratidae,Bashkirian,323.2,Moscovian,307,40,40,2.349180359,0.93638806
13822,Pennoceras,Mollusca,Cephalopoda,Goniatitida,Wiedeyoceratidae,Kasimovian,307,Gzhelian,298.9,40,40,4.256593644,1.579326204
13937,Wewokites,Mollusca,Cephalopoda,Goniatitida,Wiedeyoceratidae,Moscovian,315.2,Moscovian,307,40,40,2.821585577,1.08768003
13938,Wiedeyoceras,Mollusca,Cephalopoda,Goniatitida,Wiedeyoceratidae,Bashkirian,323.2,Moscovian,307,40,40,3.086633848,1.172602931
13694,Eohyattoceras,Mollusca,Cephalopoda,Goniatitida,Hyattoceratidae,Sakmarian,295.5,Roadian,268.8,40,40,3.921271227,1.517921316
13741,Hyattoceras,Mollusca,Cephalopoda,Goniatitida,Hyattoceratidae,Artinskian,290.1,Wuchiapingian,254.2,40,40,4.209608833,1.622159467
13612,Almites,Mollusca,Cephalopoda,Goniatitida,Marathonitidae,Asselian,298.9,Artinskian,279.3,40,40,4.846773476,1.745543202
13653,Cardiella,Mollusca,Cephalopoda,Goniatitida,Marathonitidae,Moscovian,315.2,Gzhelian,298.9,40,40,4.891611488,1.838534271
93124,Kargalites,Mollusca,Cephalopoda,Goniatitida,Marathonitidae,Asselian,298.9,Kungurian,272.3,40,40,4.112064478,1.522965595
13860,Pseudovidrioceras,Mollusca,Cephalopoda,Goniatitida,Marathonitidae,Roadian,272.3,Wordian,265.1,40,40,2.889822543,1.172700209
93128,Suakites,Mollusca,Cephalopoda,Goniatitida,Marathonitidae,Artinskian,290.1,Artinskian,279.3,40,40,3.426605592,1.30920418
93123,Subkargalites,Mollusca,Cephalopoda,Goniatitida,Marathonitidae,Kasimovian,307,Asselian,295.5,40,40,3.994133628,1.468937806
13672,Cymoceras,Mollusca,Cephalopoda,Goniatitida,Neodimorphoceratidae,Bashkirian,323.2,Bashkirian,315.2,40,40,2.992597696,1.196224967
13679,Dimorphoceratoides,Mollusca,Cephalopoda,Goniatitida,Neodimorphoceratidae,Bashkirian,323.2,Moscovian,307,40,40,4.2912677,1.687796411
,Neodimorphoceras (Neodimorphoceras),Mollusca,Cephalopoda,Goniatitida,Neodimorphoceratidae,Moscovian,315.2,Gzhelian,298.9,40,40,1.765221366,0.772174961
,Neodimorphoceras (Pinoceras),Mollusca,Cephalopoda,Goniatitida,Neodimorphoceratidae,Gzhelian,303.7,Asselian,295.5,40,40,3.811428206,1.489020478
13835,Politoceras,Mollusca,Cephalopoda,Goniatitida,Neodimorphoceratidae,Moscovian,315.2,Moscovian,307,40,40,3.072127225,1.238046103
93035,Shuichengoceras,Mollusca,Cephalopoda,Goniatitida,Neodimorphoceratidae,Bashkirian,323.2,Bashkirian,315.2,40,40,5.075444507,1.924227581
13735,Hodsonites,Mollusca,Cephalopoda,Goniatitida,Ramositidae,Bashkirian,323.2,Bashkirian,315.2,40,40,2.560269975,1.049218023
13738,Homoceratoides,Mollusca,Cephalopoda,Goniatitida,Ramositidae,Bashkirian,323.2,Bashkirian,315.2,40,40,2.086751231,1.06483222
13865,Ramosites,Mollusca,Cephalopoda,Goniatitida,Ramositidae,Bashkirian,323.2,Bashkirian,315.2,40,40,4.039240763,1.514547753
13606,Aenigmatoceras,Mollusca,Cephalopoda,Goniatitida,Cravenoceratidae,Bashkirian,323.2,Bashkirian,315.2,40,40,3.368045026,1.290183063
13666,Cravenoceras,Mollusca,Cephalopoda,Goniatitida,Cravenoceratidae,Serpukhovian,330.9,Serpukhovian,323.2,39,40,3.534906501,1.308350949
13667,Cravenoceratoides,Mollusca,Cephalopoda,Goniatitida,Cravenoceratidae,Serpukhovian,330.9,Serpukhovian,323.2,40,40,2.78651008,1.077803798
93009,Emstites,Mollusca,Cephalopoda,Goniatitida,Cravenoceratidae,Serpukhovian,330.9,Serpukhovian,323.2,40,40,4.114023856,1.516601472
93011,Gorboviceras,Mollusca,Cephalopoda,Goniatitida,Cravenoceratidae,Serpukhovian,330.9,Serpukhovian,323.2,40,40,3.270401638,1.239883152
93010,Lechroceras,Mollusca,Cephalopoda,Goniatitida,Cravenoceratidae,Serpukhovian,330.9,Serpukhovian,323.2,40,40,3.681103689,1.393224116
,Nuculoceratinae,Mollusca,Cephalopoda,Goniatitida,Cravenoceratidae,Serpukhovian,330.9,Serpukhovian,323.2,40,40,4.009577149,1.583878598
13862,Quasicravenoceras,Mollusca,Cephalopoda,Goniatitida,Cravenoceratidae,Serpukhovian,330.9,Serpukhovian,323.2,40,40,4.088778723,1.548389418
13925,Tympanoceras,Mollusca,Cephalopoda,Goniatitida,Cravenoceratidae,Serpukhovian,330.9,Serpukhovian,323.2,40,40,3.469191463,1.329702897
13930,Verancoceras,Mollusca,Cephalopoda,Goniatitida,Cravenoceratidae,Serpukhovian,330.9,Serpukhovian,323.2,40,40,3.537995295,1.33243846
13717,Ferganoceras,Mollusca,Cephalopoda,Goniatitida,Ferganoceratidae,Visean,346.7,Visean,330.9,40,40,3.734563023,1.493225622
13797,Nummoceras,Mollusca,Cephalopoda,Goniatitida,Ferganoceratidae,Visean,346.7,Visean,330.9,40,40,2.633670406,1.141512483
13610,Alaoceras,Mollusca,Cephalopoda,Goniatitida,Neoglyphioceratidae,Visean,346.7,Serpukhovian,323.2,40,40,3.813688381,1.368472838
13651,Caenolyroceras,Mollusca,Cephalopoda,Goniatitida,Neoglyphioceratidae,Visean,346.7,Serpukhovian,323.2,40,40,3.298730846,1.232894509
13766,Lusitanites,Mollusca,Cephalopoda,Goniatitida,Neoglyphioceratidae,Visean,346.7,Visean,330.9,40,40,3.086907693,1.216957207
13767,Lyrogoniatites,Mollusca,Cephalopoda,Goniatitida,Neoglyphioceratidae,Visean,346.7,Serpukhovian,323.2,39,40,3.691883886,1.377306251
13768,Lytheoceras,Mollusca,Cephalopoda,Goniatitida,Neoglyphioceratidae,Serpukhovian,330.9,Serpukhovian,323.2,40,40,2.943988875,1.205204364
13780,Mirilentia,Mollusca,Cephalopoda,Goniatitida,Neoglyphioceratidae,Serpukhovian,330.9,Serpukhovian,323.2,40,40,2.746003313,1.13940677
13788,Neoglyphioceras,Mollusca,Cephalopoda,Goniatitida,Neoglyphioceratidae,Visean,346.7,Serpukhovian,323.2,39,40,3.323856185,1.300160537
13803,Pachylyroceras,Mollusca,Cephalopoda,Goniatitida,Neoglyphioceratidae,Visean,346.7,Visean,330.9,40,40,3.875631841,1.47382746
13658,Chumazites,Mollusca,Cephalopoda,Goniatitida,Rhymmoceratidae,Bashkirian,323.2,Bashkirian,315.2,40,40,2.459286917,1.014800458
13798,Ophilyroceras,Mollusca,Cephalopoda,Goniatitida,Rhymmoceratidae,Visean,346.7,Visean,330.9,40,40,3.632661737,1.48067752
13871,Rhymmoceras,Mollusca,Cephalopoda,Goniatitida,Rhymmoceratidae,Serpukhovian,330.9,Serpukhovian,323.2,40,40,3.00685951,1.223668967
13709,Eupleuroceras,Mollusca,Cephalopoda,Goniatitida,Eupleuroceratidae,Kasimovian,307,Kasimovian,303.7,40,40,2.208916509,0.919601024
93079,Bransonoceras,Mollusca,Cephalopoda,Goniatitida,Metalegoceratidae,Artinskian,290.1,Wordian,265.1,40,40,3.646831927,1.391993072
13659,Clinolobus,Mollusca,Cephalopoda,Goniatitida,Metalegoceratidae,Artinskian,290.1,Wordian,265.1,40,40,2.828975515,1.230321169
